Event,Macropulse,Width,Timestamp,Material Thickness
5489,548.97,7.22,46600.0,NaN
5490,549.07,7.34,47200.0,NaN
5491,549.17,7.04,48200.0,NaN
5492,549.27,7.11,42900.0,NaN
5493,549.37,7.3,49400.0,NaN
5494,549.47,7.19,48700.0,NaN
5495,549.571,7.32,50000.0,NaN
5496,549.671,7.37,51600.0,NaN
5497,549.771,7.25,45400.0,NaN
5498,549.871,6.91,45600.0,NaN
5499,549.971,7.22,49900.0,NaN
5500,550.071,7.38,45400.0,NaN
5501,550.171,7.22,48000.0,NaN
5502,550.271,7.28,50300.0,NaN
5503,550.371,7.22,46800.0,NaN
5504,550.471,7.17,45100.0,NaN
5505,550.571,7.35,45700.0,NaN
5506,550.671,7.17,43400.0,NaN
5507,550.771,7.06,44100.0,NaN
5508,550.871,7.32,46100.0,NaN
5509,550.971,7.29,48100.0,NaN
5510,551.071,7.31,45300.0,NaN
5511,551.153,7.18,44400.0,NaN
5512,551.271,7.35,48700.0,NaN
5513,551.371,7.22,47300.0,NaN
5514,551.471,7.25,47300.0,NaN
5515,551.571,6.99,44800.0,NaN
5516,551.671,7.14,48100.0,NaN
5517,551.771,7.22,48900.0,NaN
5518,551.871,7.31,45200.0,NaN
5519,551.971,7.16,50500.0,NaN
5520,552.071,7.14,49100.0,NaN
5521,552.171,7.14,48300.0,NaN
5522,552.271,7.32,48300.0,NaN
5523,552.371,7.16,47500.0,NaN
5524,552.471,7.26,47700.0,NaN
5525,552.571,7.05,42900.0,NaN
5526,552.671,7.25,47100.0,NaN
5527,552.771,7.24,45900.0,NaN
5528,552.871,7.06,47600.0,NaN
5529,552.971,7.23,46500.0,NaN
5530,553.071,7.17,47700.0,NaN
5531,553.171,7.08,46400.0,NaN
5532,553.271,7.12,45900.0,NaN
5533,553.371,7.24,47200.0,NaN
5534,553.471,7.04,46700.0,NaN
5535,553.571,7.29,47900.0,NaN
5536,553.671,7.12,46200.0,NaN
5537,553.771,7.1,42500.0,NaN
5538,553.871,7.2,47500.0,NaN
5539,553.971,7.42,47900.0,NaN
5540,554.071,7.22,46000.0,NaN
5541,554.171,7.05,46200.0,NaN
5542,554.271,7.13,48500.0,NaN
5543,554.371,7.15,48000.0,NaN
5544,554.471,7.22,47900.0,NaN
5545,554.571,7.12,48100.0,NaN
5546,554.671,7.31,48800.0,NaN
5547,554.771,7.08,47100.0,NaN
5548,554.871,7.12,47700.0,NaN
5549,554.971,7.3,46900.0,NaN
5550,555.071,7.24,47400.0,NaN
5551,555.17,7.29,48000.0,NaN
5552,555.27,7.14,44800.0,NaN
5553,555.37,7.25,47900.0,NaN
5554,555.47,7.29,47300.0,NaN
5555,555.57,7.22,47100.0,NaN
5556,555.67,7.11,49400.0,NaN
5557,555.77,7.14,45300.0,NaN
5558,555.87,7.12,47400.0,NaN
5559,555.97,7.37,47400.0,NaN
5560,556.07,7.33,51400.0,NaN
5561,556.17,7.25,44600.0,NaN
5562,556.27,7.3,50600.0,NaN
5563,556.37,7.28,49900.0,NaN
5564,556.47,7.19,48400.0,NaN
5565,556.57,6.98,46300.0,NaN
5566,556.67,7.18,46800.0,NaN
5567,556.77,6.99,49100.0,NaN
5568,556.87,7.36,51500.0,NaN
5569,556.97,7.23,48400.0,NaN
5570,557.07,7.42,48100.0,NaN
5571,557.17,7.04,43700.0,NaN
5572,557.27,7.02,46600.0,NaN
5573,557.37,7.27,47300.0,NaN
5574,557.47,7.31,47000.0,NaN
5575,557.57,7.24,48600.0,NaN
5576,557.67,7.28,49300.0,NaN
5577,557.77,7.13,47600.0,NaN
5578,557.87,7.21,41500.0,NaN
5579,557.97,7.29,45800.0,NaN
5580,558.07,7.12,45100.0,NaN
5581,558.17,7.39,49600.0,NaN
5582,558.27,7.27,46900.0,NaN
5583,558.37,7.15,45700.0,NaN
5584,558.47,7.11,44700.0,NaN
5585,558.57,7.15,46800.0,NaN
5586,558.67,7.2,46800.0,NaN
5587,558.77,7.33,48000.0,NaN
5588,558.87,7.34,50200.0,NaN
5589,558.97,7.33,44900.0,NaN
5590,559.07,7.27,50200.0,NaN
5591,559.17,7.17,48400.0,NaN
5592,559.27,7.06,46700.0,NaN
5593,559.37,7.19,47100.0,NaN
5594,559.47,7.16,48900.0,NaN
5595,559.57,7.06,46000.0,NaN
5596,559.67,7.35,51300.0,NaN
5597,559.77,7.2,48300.0,NaN
5598,559.87,7.4,48200.0,NaN
5599,559.97,7.42,48400.0,NaN
5600,560.07,6.98,45800.0,NaN
5601,560.17,7.1,47600.0,NaN
5602,560.27,7.27,48700.0,NaN
5603,560.37,7.39,48900.0,NaN
5604,560.47,7.28,45300.0,NaN
5605,560.57,7.14,49700.0,NaN
5606,560.67,7.15,46300.0,NaN
5607,560.77,7.44,48900.0,NaN
5608,560.87,7.11,47200.0,NaN
5609,560.97,7.31,47200.0,NaN
5610,561.07,7.15,48500.0,NaN
5611,561.17,7.36,47900.0,NaN
5612,561.27,7.13,48000.0,NaN
5613,561.37,7.24,45100.0,NaN
5614,561.47,7.25,48500.0,NaN
5615,561.57,7.11,47600.0,NaN
5616,561.67,7.13,48900.0,NaN
5617,561.77,7.25,46100.0,NaN
5618,561.87,7.38,49800.0,NaN
5619,561.97,7.28,47000.0,NaN
5620,562.07,7.39,50900.0,NaN
5621,562.17,7.26,49600.0,NaN
5622,562.27,7.39,50000.0,NaN
5623,562.37,7.16,45200.0,NaN
5624,562.47,7.05,44900.0,NaN
5625,562.57,7.1,45600.0,NaN
5626,562.67,7.13,48200.0,NaN
5627,562.77,7.15,48400.0,NaN
5628,562.87,7.05,47300.0,NaN
5629,562.97,7.23,48500.0,NaN
5630,563.07,7.45,48300.0,NaN
5631,563.17,7.17,49000.0,NaN
5632,563.27,7.17,48000.0,NaN
5633,563.37,7.29,49700.0,NaN
5634,563.47,7.19,46600.0,NaN
5635,563.57,7.32,50700.0,NaN
5636,563.67,7.5,48300.0,NaN
5637,563.77,7.44,49900.0,NaN
5638,563.87,7.49,48200.0,NaN
5639,563.97,7.15,47600.0,NaN
5640,564.07,7.09,45600.0,NaN
5641,564.171,7.2,48700.0,NaN
5642,564.271,7.24,46100.0,NaN
5643,564.371,7.26,50200.0,NaN
5644,564.471,7.3,48200.0,NaN
5645,564.571,7.1,47200.0,NaN
5646,564.671,7.51,50300.0,NaN
5647,564.771,7.18,46300.0,NaN
5648,564.871,7.0,49500.0,NaN
5649,564.971,7.28,46400.0,NaN
5650,565.071,7.22,49900.0,NaN
5651,565.171,7.17,48800.0,NaN
5652,565.271,7.28,49200.0,NaN
5653,565.371,7.21,49400.0,NaN
5654,565.471,7.22,47800.0,NaN
5655,565.571,7.08,45800.0,NaN
5656,565.671,7.07,47400.0,NaN
5657,565.771,7.28,48400.0,NaN
5658,565.871,7.16,48100.0,NaN
5659,565.971,7.4,49600.0,NaN
5660,566.071,7.31,46800.0,NaN
5661,566.171,7.29,46900.0,NaN
5662,566.271,7.26,46800.0,NaN
5663,566.371,7.31,50600.0,NaN
5664,566.471,7.45,48600.0,NaN
5665,566.571,7.25,46800.0,NaN
5666,566.671,7.08,47100.0,NaN
5667,566.771,7.15,51700.0,NaN
5668,566.871,7.3,48000.0,NaN
5669,566.971,7.36,49100.0,NaN
5670,567.071,7.25,47800.0,NaN
5671,567.171,7.33,47600.0,NaN
5672,567.271,7.09,45700.0,NaN
5673,567.37,7.25,44400.0,NaN
5674,567.47,7.23,47300.0,NaN
5675,567.57,7.41,52500.0,NaN
5676,567.67,7.28,43700.0,NaN
5677,567.77,7.2,47300.0,NaN
5678,567.87,7.2,47900.0,NaN
5679,567.97,7.17,50200.0,NaN
5680,568.07,7.18,47400.0,NaN
5681,568.17,7.27,47000.0,NaN
5682,568.27,7.21,47800.0,NaN
5683,568.37,7.17,47300.0,NaN
5684,568.47,7.23,49700.0,NaN
5685,568.57,7.36,51600.0,NaN
5686,568.67,7.2,49500.0,NaN
5687,568.77,7.6,51800.0,NaN
5688,568.87,7.24,47400.0,NaN
5689,568.97,7.13,46000.0,NaN
5690,569.027,7.31,49200.0,NaN
5691,569.17,7.29,47000.0,NaN
5692,569.27,7.2,47800.0,NaN
5693,569.37,7.06,45300.0,NaN
5694,569.47,6.91,45500.0,NaN
5695,569.57,7.44,51500.0,NaN
5696,569.67,7.34,49300.0,NaN
5697,569.77,7.06,49500.0,NaN
5698,569.87,7.38,49400.0,NaN
5699,569.97,7.34,48100.0,NaN
5700,570.07,7.03,46900.0,NaN
5701,570.17,7.25,48600.0,NaN
5702,570.27,7.05,44600.0,NaN
5703,570.37,7.13,45700.0,NaN
5704,570.47,7.36,51900.0,NaN
5705,570.57,7.24,48300.0,NaN
5706,570.67,7.17,48100.0,NaN
5707,570.77,7.33,49300.0,NaN
5708,570.87,7.17,47700.0,NaN
5709,570.97,7.26,47600.0,NaN
5710,571.07,7.33,47700.0,NaN
5711,571.17,7.34,47800.0,NaN
5712,571.27,7.18,46300.0,NaN
5713,571.37,7.25,45500.0,NaN
5714,571.47,7.26,48300.0,NaN
5715,571.57,7.13,48500.0,NaN
5716,571.67,7.1,46800.0,NaN
5717,571.77,7.32,51000.0,NaN
5718,571.87,7.1,47300.0,NaN
5719,571.97,7.16,45400.0,NaN
5720,572.07,7.53,52700.0,NaN
5721,572.17,7.1,42800.0,NaN
5722,572.27,7.22,46200.0,NaN
5723,572.37,7.2,47800.0,NaN
5724,572.47,7.18,47900.0,NaN
5725,572.57,7.12,46300.0,NaN
5726,572.67,7.57,50400.0,NaN
5727,572.77,7.13,46800.0,NaN
5728,572.87,7.14,47500.0,NaN
5729,572.97,7.16,46000.0,NaN
5730,573.07,7.24,47000.0,NaN
5731,573.17,7.17,47000.0,NaN
5732,573.27,7.38,49700.0,NaN
5733,573.37,7.31,49900.0,NaN
5734,573.47,6.9,46400.0,NaN
5735,573.57,7.25,47200.0,NaN
5736,573.67,7.19,47000.0,NaN
5737,573.77,7.12,45200.0,NaN
5738,573.87,7.14,47300.0,NaN
5739,573.97,7.17,47600.0,NaN
5740,574.07,7.06,47100.0,NaN
5741,574.17,7.04,48800.0,NaN
5742,574.27,7.34,52100.0,NaN
5743,574.37,7.26,48600.0,NaN
5744,574.47,7.35,48500.0,NaN
5745,574.57,7.33,48000.0,NaN
5746,574.67,7.3,49900.0,NaN
5747,574.77,7.33,50400.0,NaN
5748,574.87,7.17,49700.0,NaN
5749,574.97,7.38,48400.0,NaN
5750,575.07,7.34,51500.0,NaN
5751,575.17,7.16,45600.0,NaN
5752,575.27,7.25,46900.0,NaN
5753,575.37,7.12,42900.0,NaN
5754,575.47,7.33,53600.0,NaN
5755,575.57,7.21,48900.0,NaN
5756,575.67,7.18,48200.0,NaN
5757,575.77,7.04,48400.0,NaN
5758,575.811,7.39,48400.0,NaN
5759,575.97,7.31,45800.0,NaN
5760,576.07,7.18,46900.0,NaN
5761,576.17,7.17,47900.0,NaN
5762,576.27,7.13,46400.0,NaN
5763,576.37,7.18,50000.0,NaN
5764,576.47,6.96,48300.0,NaN
5765,576.57,7.08,47600.0,NaN
5766,576.67,7.26,47300.0,NaN
5767,576.77,7.16,46700.0,NaN
5768,576.87,7.32,44800.0,NaN
5769,576.97,7.3,48600.0,NaN
5770,577.07,7.19,46700.0,NaN
5771,577.17,7.16,47900.0,NaN
5772,577.27,7.32,49100.0,NaN
5773,577.37,7.35,48200.0,NaN
5774,577.47,7.26,46500.0,NaN
5775,577.57,7.22,48300.0,NaN
5776,577.67,7.08,48800.0,NaN
5777,577.77,7.1,44300.0,NaN
5778,577.87,7.06,48300.0,NaN
5779,577.97,7.05,46000.0,NaN
5780,578.07,7.34,47100.0,NaN
5781,578.17,7.26,49500.0,NaN
5782,578.27,7.19,47400.0,NaN
5783,578.37,7.09,46600.0,NaN
5784,578.47,7.19,49000.0,NaN
5785,578.57,7.38,48700.0,NaN
5786,578.67,7.34,49600.0,NaN
5787,578.77,7.23,45300.0,NaN
5788,578.871,7.07,48000.0,NaN
5789,578.971,7.09,49500.0,NaN
5790,579.071,7.13,47600.0,NaN
5791,579.171,7.21,45800.0,NaN
5792,579.271,7.22,49200.0,NaN
5793,579.371,7.2,48200.0,NaN
5794,579.471,7.25,48600.0,NaN
5795,579.57,7.12,47800.0,NaN
5796,579.67,7.14,47600.0,NaN
5797,579.77,7.2,49000.0,NaN
5798,579.87,7.29,46400.0,NaN
5799,579.97,7.24,48200.0,NaN
5800,580.07,7.29,47300.0,NaN
5801,580.17,7.28,44600.0,NaN
5802,580.27,7.29,50000.0,NaN
5803,580.37,7.17,47700.0,NaN
5804,580.47,7.23,50300.0,NaN
5805,580.57,7.02,47100.0,NaN
5806,580.67,7.16,50200.0,NaN
5807,580.77,7.27,49100.0,NaN
5808,580.87,7.29,47100.0,NaN
5809,580.97,7.23,45400.0,NaN
5810,581.07,7.25,45000.0,NaN
5811,581.17,7.12,46400.0,NaN
5812,581.27,7.25,46900.0,NaN
5813,581.37,7.23,48600.0,NaN
5814,581.47,7.42,46300.0,NaN
5815,581.57,7.64,49000.0,NaN
5816,581.67,7.27,46200.0,NaN
5817,581.77,6.98,45900.0,NaN
5818,581.87,7.22,48700.0,NaN
5819,581.97,7.41,47300.0,NaN
5820,582.07,7.12,49700.0,NaN
5821,582.17,7.35,51700.0,NaN
5822,582.27,7.07,46500.0,NaN
5823,582.37,7.25,50200.0,NaN
5824,582.47,7.3,49100.0,NaN
5825,582.57,7.25,48100.0,NaN
5826,582.67,7.16,43300.0,NaN
5827,582.77,7.16,46600.0,NaN
5828,582.87,7.14,44500.0,NaN
5829,582.97,7.23,47000.0,NaN
5830,583.07,7.36,49400.0,NaN
5831,583.17,7.22,48000.0,NaN
5832,583.27,7.3,50300.0,NaN
5833,583.37,6.99,45900.0,NaN
5834,583.47,7.17,46000.0,NaN
5835,583.57,7.36,47000.0,NaN
5836,583.67,7.16,43600.0,NaN
5837,583.77,6.95,47600.0,NaN
5838,583.87,6.93,46900.0,NaN
5839,583.97,7.46,46900.0,NaN
5840,584.07,7.35,48300.0,NaN
5841,584.17,7.28,50300.0,NaN
5842,584.27,7.41,50800.0,NaN
5843,584.37,7.13,49300.0,NaN
5844,584.47,7.43,51100.0,NaN
5845,584.57,7.25,48300.0,NaN
5846,584.67,7.17,45200.0,NaN
5847,584.77,7.39,47800.0,NaN
5848,584.87,7.32,47700.0,NaN
5849,584.97,7.19,46200.0,NaN
5850,585.07,7.26,48800.0,NaN
5851,585.17,7.22,47200.0,NaN
5852,585.27,6.97,47900.0,NaN
5853,585.37,7.21,47000.0,NaN
5854,585.47,6.95,43600.0,NaN
5855,585.57,7.08,47100.0,NaN
5856,585.67,7.16,45900.0,NaN
5857,585.77,7.06,47600.0,NaN
5858,585.87,7.15,47800.0,NaN
5859,585.97,7.2,48300.0,NaN
5860,586.07,7.22,46400.0,NaN
5861,586.17,7.22,49300.0,NaN
5862,586.27,7.31,51000.0,NaN
5863,586.37,7.36,46100.0,NaN
5864,586.47,7.05,47500.0,NaN
5865,586.57,7.06,48400.0,NaN
5866,586.67,7.05,46400.0,NaN
5867,586.77,7.35,47500.0,NaN
5868,586.87,7.23,45000.0,NaN
5869,586.97,7.12,45100.0,NaN
5870,587.07,7.31,45800.0,NaN
5871,587.115,6.99,44100.0,NaN
5872,587.27,7.22,48700.0,NaN
5873,587.37,7.27,48300.0,NaN
5874,587.47,7.1,46300.0,NaN
5875,587.57,7.4,51200.0,NaN
5876,587.67,7.11,47800.0,NaN
5877,587.77,7.42,43600.0,NaN
5878,587.87,7.26,45600.0,NaN
5879,587.97,7.12,49700.0,NaN
5880,588.07,7.28,47500.0,NaN
5881,588.17,7.31,47700.0,NaN
5882,588.27,7.05,45200.0,NaN
5883,588.37,7.05,48000.0,NaN
5884,588.47,7.18,49800.0,NaN
5885,588.57,7.06,45900.0,NaN
5886,588.67,7.21,44300.0,NaN
5887,588.77,7.3,47700.0,NaN
5888,588.87,7.1,47000.0,NaN
5889,588.97,7.2,48200.0,NaN
5890,589.07,7.05,44600.0,NaN
5891,589.17,7.21,43900.0,NaN
5892,589.27,7.05,44300.0,NaN
5893,589.37,7.5,48700.0,NaN
5894,589.47,7.07,44200.0,NaN
5895,589.57,7.22,45800.0,NaN
5896,589.67,7.01,45400.0,NaN
5897,589.77,7.04,46700.0,NaN
5898,589.87,7.08,46900.0,NaN
5899,589.97,7.3,47000.0,NaN
5900,590.07,7.22,45800.0,NaN
5901,590.17,7.18,48400.0,NaN
5902,590.27,7.16,47700.0,NaN
5903,590.37,7.08,43800.0,NaN
5904,590.47,7.16,49400.0,NaN
5905,590.57,6.93,45800.0,NaN
5906,590.67,7.08,44700.0,NaN
5907,590.77,7.13,47700.0,NaN
5908,590.87,7.2,51100.0,NaN
5909,590.97,7.12,43700.0,NaN
5910,591.07,7.1,48000.0,NaN
5911,591.17,7.14,48300.0,NaN
5912,591.27,7.12,48500.0,NaN
5913,591.37,7.35,47500.0,NaN
5914,591.47,7.17,46700.0,NaN
5915,591.57,7.21,50200.0,NaN
5916,591.67,7.19,45000.0,NaN
5917,591.769,7.2,45200.0,NaN
5918,591.869,7.47,48100.0,NaN
5919,591.969,7.56,49800.0,NaN
5920,592.069,7.0,44700.0,NaN
5921,592.169,7.05,47200.0,NaN
5922,592.269,7.13,44800.0,NaN
5923,592.369,7.17,47500.0,NaN
5924,592.469,7.15,48400.0,NaN
5925,592.569,7.43,47400.0,NaN
5926,592.669,7.2,49300.0,NaN
5927,592.769,7.1,47200.0,NaN
5928,592.869,7.08,47100.0,NaN
5929,592.969,7.09,43100.0,NaN
5930,593.069,7.28,44800.0,NaN
5931,593.169,7.05,46100.0,NaN
5932,593.269,7.22,45400.0,NaN
5933,593.369,6.95,47400.0,NaN
5934,593.47,7.11,46200.0,NaN
5935,593.57,7.38,49800.0,NaN
5936,593.67,7.29,49300.0,NaN
5937,593.77,6.93,46200.0,NaN
5938,593.87,7.24,43900.0,NaN
5939,593.97,7.34,49400.0,NaN
5940,594.07,7.14,44100.0,NaN
5941,594.17,7.21,48900.0,NaN
5942,594.27,7.17,44200.0,NaN
5943,594.37,7.1,45200.0,NaN
5944,594.47,7.17,49400.0,NaN
5945,594.57,7.22,47300.0,NaN
5946,594.67,7.29,48300.0,NaN
5947,594.77,7.35,48600.0,NaN
5948,594.87,7.25,47800.0,NaN
5949,594.97,7.42,48600.0,NaN
5950,595.07,7.01,44700.0,NaN
5951,595.17,7.13,46900.0,NaN
5952,595.27,7.15,49500.0,NaN
5953,595.37,7.19,48500.0,NaN
5954,595.47,7.01,43600.0,NaN
5955,595.57,7.23,44000.0,NaN
5956,595.67,7.13,46000.0,NaN
5957,595.77,7.24,45300.0,NaN
5958,595.87,7.19,44200.0,NaN
5959,595.97,7.38,50800.0,NaN
5960,596.07,7.37,48600.0,NaN
5961,596.17,7.27,48800.0,NaN
5962,596.27,7.09,51400.0,NaN
5963,596.37,7.18,46500.0,NaN
5964,596.47,7.29,51100.0,NaN
5965,596.57,7.41,45600.0,NaN
5966,596.67,7.26,50400.0,NaN
5967,596.77,7.16,46200.0,NaN
5968,596.87,7.27,46500.0,NaN
5969,596.97,7.24,45100.0,NaN
5970,597.07,6.91,45300.0,NaN
5971,597.17,7.44,50500.0,NaN
5972,597.27,7.1,46300.0,NaN
5973,597.37,7.2,44600.0,NaN
5974,597.47,7.14,44100.0,NaN
5975,597.57,7.5,47300.0,NaN
5976,597.67,7.28,49500.0,NaN
5977,597.77,7.1,47500.0,NaN
5978,597.87,7.18,47900.0,NaN
5979,597.97,7.22,47300.0,NaN
5980,598.07,7.29,50000.0,NaN
5981,598.17,7.19,45700.0,NaN
5982,598.27,7.17,45200.0,NaN
5983,598.37,7.2,45200.0,NaN
5984,598.47,7.34,49100.0,NaN
5985,598.556,7.24,45600.0,NaN
5986,598.67,7.17,45000.0,NaN
5987,598.77,7.08,47600.0,NaN
5988,598.87,7.35,49700.0,NaN
5989,598.97,7.15,47600.0,NaN
5990,599.07,7.18,43900.0,NaN
5991,599.17,7.26,48500.0,NaN
5992,599.27,7.36,46100.0,NaN
5993,599.37,7.15,46000.0,NaN
5994,599.47,7.13,48400.0,NaN
5995,599.57,7.19,50300.0,NaN
5996,599.67,7.02,45400.0,NaN
5997,599.77,7.17,44700.0,NaN
5998,599.87,6.98,46100.0,NaN
5999,599.97,7.21,48500.0,NaN
6000,600.07,7.02,43900.0,NaN
6001,600.17,7.17,45600.0,NaN
6002,600.27,7.37,48400.0,NaN
6003,600.37,7.05,45800.0,NaN
6004,600.47,7.53,48100.0,NaN
6005,600.57,7.01,42900.0,NaN
6006,600.67,7.26,44300.0,NaN
6007,600.77,7.14,46100.0,NaN
6008,600.87,7.24,47300.0,NaN
6009,600.97,7.07,47000.0,NaN
6010,601.07,7.06,43100.0,NaN
6011,601.17,7.2,50100.0,NaN
6012,601.27,7.29,51000.0,NaN
6013,601.37,7.01,43900.0,NaN
6014,601.47,7.15,49700.0,NaN
6015,601.57,7.41,47100.0,NaN
6016,601.67,7.41,47400.0,NaN
6017,601.77,7.07,48100.0,NaN
6018,601.87,7.25,47900.0,NaN
6019,601.97,7.25,48000.0,NaN
6020,602.07,7.17,46800.0,NaN
6021,602.17,7.42,48600.0,NaN
6022,602.27,7.17,47500.0,NaN
6023,602.37,7.24,48800.0,NaN
6024,602.47,7.13,47300.0,NaN
6025,602.57,7.3,47100.0,NaN
6026,602.67,7.29,48700.0,NaN
6027,602.77,7.2,44500.0,NaN
6028,602.87,7.41,48100.0,NaN
6029,602.97,7.18,45400.0,NaN
6030,603.07,7.25,47600.0,NaN
6031,603.17,7.33,51500.0,NaN
6032,603.27,7.22,47100.0,NaN
6033,603.37,6.96,42800.0,NaN
6034,603.47,7.14,45600.0,NaN
6035,603.57,7.37,44800.0,NaN
6036,603.67,7.29,48600.0,NaN
6037,603.77,7.33,46400.0,NaN
6038,603.87,7.31,48100.0,NaN
6039,603.969,7.28,46300.0,NaN
6040,604.069,7.33,43700.0,NaN
6041,604.169,6.94,43500.0,NaN
6042,604.269,7.38,51000.0,NaN
6043,604.369,7.33,48700.0,NaN
6044,604.469,7.0,44600.0,NaN
6045,604.569,7.08,48000.0,NaN
6046,604.669,7.43,46700.0,NaN
6047,604.769,7.4,46900.0,NaN
6048,604.869,7.23,45900.0,NaN
6049,604.969,7.21,48000.0,NaN
6050,605.069,7.17,45100.0,NaN
6051,605.169,7.19,46800.0,NaN
6052,605.269,7.26,49400.0,NaN
6053,605.369,7.27,47400.0,NaN
6054,605.469,7.24,50500.0,NaN
6055,605.569,7.18,44600.0,NaN
6056,605.669,7.19,48500.0,NaN
6057,605.769,7.22,46900.0,NaN
6058,605.869,7.29,44800.0,NaN
6059,605.969,7.29,46600.0,NaN
6060,606.069,7.26,44900.0,NaN
6061,606.169,6.98,45700.0,NaN
6062,606.269,7.2,45300.0,NaN
6063,606.369,7.08,47100.0,NaN
6064,606.469,7.09,45400.0,NaN
6065,606.569,7.16,46800.0,NaN
6066,606.669,7.16,48100.0,NaN
6067,606.769,7.07,44700.0,NaN
6068,606.869,7.19,45000.0,NaN
6069,606.969,7.12,44100.0,NaN
6070,607.069,7.08,44900.0,NaN
6071,607.169,7.42,49100.0,NaN
6072,607.269,7.19,45300.0,NaN
6073,607.369,7.23,48800.0,NaN
6074,607.469,7.22,44500.0,NaN
6075,607.569,7.13,44300.0,NaN
6076,607.669,7.25,49700.0,NaN
6077,607.769,7.33,49100.0,NaN
6078,607.869,7.27,46700.0,NaN
6079,607.969,7.27,47000.0,NaN
6080,608.069,7.24,49000.0,NaN
6081,608.17,7.24,48000.0,NaN
6082,608.27,7.34,47800.0,NaN
6083,608.37,7.38,48600.0,NaN
6084,608.47,6.89,43000.0,NaN
6085,608.57,7.14,45700.0,NaN
6086,608.67,6.95,45400.0,NaN
6087,608.77,7.06,44900.0,NaN
6088,608.87,7.27,48400.0,NaN
6089,608.97,7.12,46800.0,NaN
6090,609.07,7.28,46200.0,NaN
6091,609.17,7.15,44400.0,NaN
6092,609.27,7.33,43400.0,NaN
6093,609.37,7.24,46700.0,NaN
6094,609.47,6.93,45400.0,NaN
6095,609.57,7.16,48500.0,NaN
6096,609.67,7.25,46700.0,NaN
6097,609.77,7.15,40900.0,NaN
6098,609.87,7.09,45200.0,NaN
6099,609.97,7.21,43600.0,NaN
6100,610.07,7.26,45800.0,NaN
6101,610.17,6.96,44400.0,NaN
6102,610.27,7.17,49800.0,NaN
6103,610.37,7.33,46900.0,NaN
6104,610.47,7.3,46400.0,NaN
6105,610.57,7.04,45600.0,NaN
6106,610.67,6.92,43600.0,NaN
6107,610.77,7.27,45100.0,NaN
6108,610.87,6.99,44200.0,NaN
6109,610.97,7.22,47800.0,NaN
6110,611.07,7.12,45700.0,NaN
6111,611.17,6.99,45000.0,NaN
6112,611.27,7.46,48300.0,NaN
6113,611.37,7.27,45400.0,NaN
6114,611.47,7.46,48000.0,NaN
6115,611.57,7.35,46000.0,NaN
6116,611.67,7.16,48500.0,NaN
6117,611.77,7.12,44400.0,NaN
6118,611.87,7.31,48700.0,NaN
6119,611.97,7.15,45900.0,NaN
6120,612.07,7.15,44400.0,NaN
6121,612.17,7.12,42800.0,NaN
6122,612.27,7.14,51000.0,NaN
6123,612.37,7.28,48900.0,NaN
6124,612.47,7.28,46500.0,NaN
6125,612.57,7.34,43900.0,NaN
6126,612.67,7.12,45400.0,NaN
6127,612.77,7.22,46000.0,NaN
6128,612.87,7.35,47800.0,NaN
6129,612.97,7.29,49500.0,NaN
6130,613.07,7.16,45500.0,NaN
6131,613.17,7.35,48700.0,NaN
6132,613.27,7.28,49800.0,NaN
6133,613.37,6.99,42900.0,NaN
6134,613.47,7.12,45400.0,NaN
6135,613.57,7.36,48100.0,NaN
6136,613.67,7.18,46400.0,NaN
6137,613.77,7.04,49000.0,NaN
6138,613.87,6.88,43900.0,NaN
6139,613.97,7.31,48000.0,NaN
6140,614.07,7.4,48500.0,NaN
6141,614.17,7.03,44300.0,NaN
6142,614.27,6.98,47500.0,NaN
6143,614.37,7.2,46800.0,NaN
6144,614.47,7.14,44500.0,NaN
6145,614.57,7.04,45200.0,NaN
6146,614.67,7.17,45800.0,NaN
6147,614.698,7.17,48000.0,NaN
6148,614.87,7.18,46100.0,NaN
6149,614.97,7.23,46000.0,NaN
6150,615.07,7.26,43100.0,NaN
6151,615.17,6.99,46000.0,NaN
6152,615.27,7.02,46900.0,NaN
6153,615.37,7.17,44900.0,NaN
6154,615.47,7.27,44700.0,NaN
6155,615.57,7.11,49400.0,NaN
6156,615.67,7.25,46100.0,NaN
6157,615.725,6.95,44400.0,NaN
6158,615.87,7.3,45100.0,NaN
6159,615.97,6.86,43200.0,NaN
6160,616.07,7.22,46800.0,NaN
6161,616.17,7.16,49200.0,NaN
6162,616.269,7.13,44500.0,NaN
6163,616.369,7.25,46600.0,NaN
6164,616.469,7.38,42000.0,NaN
6165,616.569,7.21,46800.0,NaN
6166,616.669,6.94,47100.0,NaN
6167,616.769,7.21,48100.0,NaN
6168,616.869,7.41,48700.0,NaN
6169,616.969,7.19,49700.0,NaN
6170,617.069,7.04,44800.0,NaN
6171,617.169,7.1,47500.0,NaN
6172,617.269,7.05,45900.0,NaN
6173,617.369,7.03,47500.0,NaN
6174,617.469,7.15,43400.0,NaN
6175,617.569,7.19,46400.0,NaN
6176,617.669,7.16,42300.0,NaN
6177,617.769,7.06,45600.0,NaN
6178,617.869,7.31,45100.0,NaN
6179,617.969,7.05,48800.0,NaN
6180,618.069,7.22,49900.0,NaN
6181,618.169,7.09,43500.0,NaN
6182,618.269,7.32,50100.0,NaN
6183,618.369,7.27,47300.0,NaN
6184,618.469,7.22,49200.0,NaN
6185,618.569,7.4,45700.0,NaN
6186,618.669,7.12,45800.0,NaN
